family,rate,snr_db,iti_coeff,num_bits,bit_errors,BER,block_errors,block_error_rate,seed,runtime_sec,name,pre_ecc_ber,final_ldpc_input_ber,inner_channel_ber,outer_ldpc_rate,inner_rate,inner_code,inner_demapper,configured_inner_demapper,channel_detector,equalizer_iterations,channel_llr_clip,turbo_iterations,turbo_rounds,turbo_llr_clip,turbo_damping,demapper_chunk,n,k,num_frames,max_iters,method,scale,decoder,sigma,boundary,target_ber,hit_target,detector_tap_source,detector_taps_matched,true_iti_coeff,detector_iti_coeff,true_tap_c0,detector_tap_c0,detector_tap_delta_c0,true_tap_c_down_prev,detector_tap_c_down_prev,detector_tap_delta_c_down_prev,true_tap_c_down_next,detector_tap_c_down_next,detector_tap_delta_c_down_next,true_tap_c_cross_up,detector_tap_c_cross_up,detector_tap_delta_c_cross_up,true_tap_c_cross_down,detector_tap_c_cross_down,detector_tap_delta_c_cross_down,sector_bits,sector_bytes,sector_count,sector_discarded_bits,sector_errors,sector_error_rate,FSR,inner_encoder,outer_bits_per_frame,inner_bits_per_track,blocks_per_track_pair,pad_bits,pad_bits_per_track_pair,tx_trellis_transition_violations,tx_trellis_transition_count,tx_trellis_transition_violation_rate,trellis_boundary_down_mtr,trellis_boundary_max_checker_run,demapped_bits_per_frame
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.15,16386560,613,3.7408705670988906e-05,105,0.011085304054054054,315,3334.274402,highrate_k15_eqpilot_bcjr2_trueiti015_detiti_focus_500sector,4.052881006006006e-05,4.052881006006006e-05,8.30298071509009e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,ldpc_override,True,0.15,0.15,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,32768,4096.0,500,2560,94,0.188,0.188,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.15,16386560,998,6.0903569754725824e-05,159,0.016786317567567568,315,3451.248376,highrate_k15_eqpilot_bcjr2_trueiti015_detiti_focus_500sector,6.59253003003003e-05,6.59253003003003e-05,1.2591937640765766e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,ldpc_override,False,0.15,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.18,0.03,0.15,0.18,0.03,32768,4096.0,500,2560,139,0.278,0.278,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.15,16386560,1550,9.458971254491486e-05,258,0.027238175675675675,315,3624.38724,highrate_k15_eqpilot_bcjr2_trueiti015_detiti_focus_500sector,0.00010627815315315315,0.00010627815315315315,2.001513231981982e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,ldpc_override,False,0.15,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.2,0.05000000000000002,0.15,0.2,0.05000000000000002,32768,4096.0,500,2560,214,0.428,0.428,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.15,16386560,169,1.0313329948445555e-05,35,0.0036951013513513513,315,3055.792514,highrate_k15_eqpilot_bcjr2_trueiti015_detiti_focus_500sector,1.2492961711711711e-05,1.2492961711711711e-05,2.5293848536036036e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,True,0.15,0.15,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,32768,4096.0,500,2560,34,0.068,0.068,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.15,16386560,266,1.6232815185127324e-05,47,0.004961993243243243,315,3116.89736,highrate_k15_eqpilot_bcjr2_trueiti015_detiti_focus_500sector,1.8768768768768768e-05,1.8768768768768768e-05,3.629117398648649e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.15,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.18,0.03,0.15,0.18,0.03,32768,4096.0,500,2560,43,0.086,0.086,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.15,16386560,488,2.9780503046399e-05,90,0.00950168918918919,315,3304.957192,highrate_k15_eqpilot_bcjr2_trueiti015_detiti_focus_500sector,3.4135698198198195e-05,3.4135698198198195e-05,6.4884220157657656e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.15,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.2,0.05000000000000002,0.15,0.2,0.05000000000000002,32768,4096.0,500,2560,84,0.168,0.168,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.15,16386560,57,3.478460396812998e-06,11,0.0011613175675675676,315,2939.693457,highrate_k15_eqpilot_bcjr2_trueiti015_detiti_focus_500sector,3.929710960960961e-06,3.929710960960961e-06,8.247994087837838e-07,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,True,0.15,0.15,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,32768,4096.0,500,2560,11,0.022,0.022,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.15,16386560,113,6.895895172629277e-06,19,0.002005912162162162,315,2982.130342,highrate_k15_eqpilot_bcjr2_trueiti015_detiti_focus_500sector,7.624812312312312e-06,7.624812312312312e-06,1.4296523085585586e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.15,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.18,0.03,0.15,0.18,0.03,32768,4096.0,500,2560,19,0.038,0.038,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.15,16386560,205,1.2510252304327449e-05,34,0.0035895270270270272,315,3044.911407,highrate_k15_eqpilot_bcjr2_trueiti015_detiti_focus_500sector,1.3548704954954955e-05,1.3548704954954955e-05,2.5843714808558557e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.15,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.2,0.05000000000000002,0.15,0.2,0.05000000000000002,32768,4096.0,500,2560,33,0.066,0.066,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.15,16386560,4,2.4410248398687706e-07,1,0.00010557432432432433,315,2878.525157,highrate_k15_eqpilot_bcjr2_trueiti015_detiti_focus_500sector,5.278716216216216e-07,5.278716216216216e-07,1.099732545045045e-07,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,ldpc_override,True,0.15,0.15,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,32768,4096.0,500,2560,1,0.002,0.002,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
