family,rate,snr_db,iti_coeff,num_bits,bit_errors,BER,block_errors,block_error_rate,seed,runtime_sec,name,pre_ecc_ber,final_ldpc_input_ber,inner_channel_ber,outer_ldpc_rate,inner_rate,inner_code,inner_demapper,configured_inner_demapper,channel_detector,equalizer_iterations,channel_llr_clip,turbo_iterations,turbo_rounds,turbo_llr_clip,turbo_damping,demapper_chunk,n,k,num_frames,max_iters,method,scale,decoder,sigma,boundary,target_ber,hit_target,detector_tap_source,detector_taps_matched,true_iti_coeff,detector_iti_coeff,true_tap_c0,detector_tap_c0,detector_tap_delta_c0,true_tap_c_down_prev,detector_tap_c_down_prev,detector_tap_delta_c_down_prev,true_tap_c_down_next,detector_tap_c_down_next,detector_tap_delta_c_down_next,true_tap_c_cross_up,detector_tap_c_cross_up,detector_tap_delta_c_cross_up,true_tap_c_cross_down,detector_tap_c_cross_down,detector_tap_delta_c_cross_down,sector_bits,sector_bytes,sector_count,sector_discarded_bits,sector_errors,sector_error_rate,FSR,inner_encoder,outer_bits_per_frame,inner_bits_per_track,blocks_per_track_pair,pad_bits,pad_bits_per_track_pair,tx_trellis_transition_violations,tx_trellis_transition_count,tx_trellis_transition_violation_rate,trellis_boundary_down_mtr,trellis_boundary_max_checker_run,demapped_bits_per_frame
ldpc+mtr2d_8x2,0.9010416666666667,12.0,0.15,3280080,376,0.00011463135045486696,55,0.0290084388185654,314,690.455223,highrate_k15_eqpilot_bcjr2_trueiti_detiti_matrix_100sector,0.00010958743553680262,0.00010958743553680262,2.2525492264416315e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.251188643150958,zero,0.01,True,ldpc_override,True,0.15,0.15,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,32768,4096.0,100,3280,41,0.41,0.41,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.0,0.15,3280080,567,0.00017286163752103608,79,0.041666666666666664,314,704.076851,highrate_k15_eqpilot_bcjr2_trueiti_detiti_matrix_100sector,0.00015471167369901547,0.00015471167369901547,3.104122714486638e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.251188643150958,zero,0.01,True,ldpc_override,False,0.15,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.18,0.03,0.15,0.18,0.03,32768,4096.0,100,3280,49,0.49,0.49,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.0,0.15,3280080,804,0.00024511597278115165,112,0.05907172995780591,314,710.221317,highrate_k15_eqpilot_bcjr2_trueiti_detiti_matrix_100sector,0.0002226910454758556,0.0002226910454758556,4.4776283403656824e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.251188643150958,zero,0.01,True,ldpc_override,False,0.15,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.2,0.05000000000000002,0.15,0.2,0.05000000000000002,32768,4096.0,100,3280,67,0.67,0.67,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.0,0.15,3280080,1392,0.0004243798931733372,204,0.10759493670886076,314,728.313807,highrate_k15_eqpilot_bcjr2_trueiti_detiti_matrix_100sector,0.00040523909985935305,0.00040523909985935305,8.048742967651196e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.251188643150958,zero,0.01,True,ldpc_override,False,0.15,0.22,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.22,0.07,0.15,0.22,0.07,32768,4096.0,100,3280,87,0.87,0.87,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.0,0.15,3280080,2933,0.0008941855076705446,401,0.21149789029535865,314,728.770228,highrate_k15_eqpilot_bcjr2_trueiti_detiti_matrix_100sector,0.0008860759493670886,0.0008860759493670886,0.00017828103023909985,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.251188643150958,zero,0.01,True,ldpc_override,False,0.15,0.25,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.25,0.1,0.15,0.25,0.1,32768,4096.0,100,3280,99,0.99,0.99,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.0,0.2,3280080,761,0.00023200653642594082,128,0.06751054852320675,314,718.825536,highrate_k15_eqpilot_bcjr2_trueiti_detiti_matrix_100sector,0.0002525785278949836,0.0002525785278949836,4.862209915611814e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.251188643150958,zero,0.01,True,ldpc_override,False,0.2,0.15,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.15,-0.05000000000000002,0.2,0.15,-0.05000000000000002,32768,4096.0,100,3280,72,0.72,0.72,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.0,0.2,3280080,539,0.00016432526035950343,89,0.0469409282700422,314,717.058444,highrate_k15_eqpilot_bcjr2_trueiti_detiti_matrix_100sector,0.00018518518518518518,0.00018518518518518518,3.516174402250352e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.251188643150958,zero,0.01,True,ldpc_override,False,0.2,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.18,-0.020000000000000018,0.2,0.18,-0.020000000000000018,32768,4096.0,100,3280,59,0.59,0.59,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.0,0.2,3280080,534,0.00016280090729494404,86,0.04535864978902954,314,718.180684,highrate_k15_eqpilot_bcjr2_trueiti_detiti_matrix_100sector,0.0001804969526488514,0.0001804969526488514,3.378823839662447e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.251188643150958,zero,0.01,True,ldpc_override,True,0.2,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.2,0.0,0.2,0.2,0.0,32768,4096.0,100,3280,57,0.57,0.57,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.0,0.2,3280080,609,0.00018566620326333503,96,0.05063291139240506,314,716.11979,highrate_k15_eqpilot_bcjr2_trueiti_detiti_matrix_100sector,0.00019895686826066573,0.00019895686826066573,3.735935302390998e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.251188643150958,zero,0.01,True,ldpc_override,False,0.2,0.22,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.22,0.01999999999999999,0.2,0.22,0.01999999999999999,32768,4096.0,100,3280,63,0.63,0.63,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.0,0.2,3280080,1134,0.00034572327504207216,154,0.08122362869198312,314,729.625963,highrate_k15_eqpilot_bcjr2_trueiti_detiti_matrix_100sector,0.00032260900140646974,0.00032260900140646974,6.180775316455697e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.251188643150958,zero,0.01,True,ldpc_override,False,0.2,0.25,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.25,0.04999999999999999,0.2,0.25,0.04999999999999999,32768,4096.0,100,3280,82,0.82,0.82,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
