family,rate,snr_db,iti_coeff,num_bits,bit_errors,BER,block_errors,block_error_rate,seed,runtime_sec,name,pre_ecc_ber,final_ldpc_input_ber,inner_channel_ber,outer_ldpc_rate,inner_rate,inner_code,inner_demapper,configured_inner_demapper,channel_detector,equalizer_iterations,channel_llr_clip,turbo_iterations,turbo_rounds,turbo_llr_clip,turbo_damping,demapper_chunk,n,k,num_frames,max_iters,method,scale,decoder,sigma,boundary,target_ber,hit_target,sector_bits,sector_bytes,sector_count,sector_discarded_bits,sector_errors,sector_error_rate,FSR,inner_encoder,outer_bits_per_frame,inner_bits_per_track,blocks_per_track_pair,pad_bits,pad_bits_per_track_pair,tx_trellis_transition_violations,tx_trellis_transition_count,tx_trellis_transition_violation_rate,trellis_boundary_down_mtr,trellis_boundary_max_checker_run,demapped_bits_per_frame
ldpc+mtr2d_8x2,0.9010416666666667,12.0,0.2,3280080,1492,0.00045486695446452527,224,0.11814345991561181,210,460.992695,highrate_k15_eqpilot_bcjr1_iti02_waterfall_100sector,0.0004656000937646507,0.0004656000937646507,8.762965893108298e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,1,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.251188643150958,zero,0.01,True,32768,4096.0,100,3280,93,0.93,0.93,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.2,3280080,560,0.00017072754323065292,83,0.04377637130801688,210,439.728207,highrate_k15_eqpilot_bcjr1_iti02_waterfall_100sector,0.0001670182841068917,0.0001670182841068917,3.241473277074543e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,1,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,32768,4096.0,100,3280,55,0.55,0.55,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,3280080,365,0.00011127777371283627,52,0.027426160337552744,210,423.49399,highrate_k15_eqpilot_bcjr1_iti02_waterfall_100sector,0.00011075949367088607,0.00011075949367088607,2.142668776371308e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,1,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,32768,4096.0,100,3280,42,0.42,0.42,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.2,3280080,98,2.987732006536426e-05,16,0.008438818565400843,210,369.867334,highrate_k15_eqpilot_bcjr1_iti02_waterfall_100sector,3.428270042194093e-05,3.428270042194093e-05,6.043424753867792e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,1,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,32768,4096.0,100,3280,16,0.16,0.16,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.2,3280080,67,2.0426331065095972e-05,11,0.0058016877637130804,210,338.983589,highrate_k15_eqpilot_bcjr1_iti02_waterfall_100sector,2.1976090014064698e-05,2.1976090014064698e-05,3.845815752461322e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,1,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,32768,4096.0,100,3280,11,0.11,0.11,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.5,0.2,3280080,14,4.268188580766323e-06,2,0.0010548523206751054,210,297.05731,highrate_k15_eqpilot_bcjr1_iti02_waterfall_100sector,7.032348804500703e-06,7.032348804500703e-06,1.6482067510548524e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,1,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.18836490894898006,zero,0.01,True,32768,4096.0,100,3280,2,0.02,0.02,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.0,0.2,3280080,12,3.658447354942562e-06,2,0.0010548523206751054,210,296.830315,highrate_k15_eqpilot_bcjr1_iti02_waterfall_100sector,3.5161744022503516e-06,3.5161744022503516e-06,5.494022503516175e-07,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,1,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.1778279410038923,zero,0.01,True,32768,4096.0,100,3280,2,0.02,0.02,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.5,0.2,3280080,0,0.0,0,0.0,210,281.87336,highrate_k15_eqpilot_bcjr1_iti02_waterfall_100sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,1,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.16788040181225602,zero,0.01,True,32768,4096.0,100,3280,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,16.0,0.2,3280080,0,0.0,0,0.0,210,281.674528,highrate_k15_eqpilot_bcjr1_iti02_waterfall_100sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,1,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.15848931924611134,zero,0.01,True,32768,4096.0,100,3280,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
