family,rate,snr_db,iti_coeff,num_bits,bit_errors,BER,block_errors,block_error_rate,seed,runtime_sec,name,pre_ecc_ber,final_ldpc_input_ber,inner_channel_ber,outer_ldpc_rate,inner_rate,inner_code,inner_demapper,configured_inner_demapper,channel_detector,equalizer_iterations,channel_llr_clip,turbo_iterations,turbo_rounds,turbo_llr_clip,turbo_damping,demapper_chunk,n,k,num_frames,max_iters,method,scale,decoder,sigma,boundary,target_ber,hit_target,detector_tap_source,detector_taps_matched,true_iti_coeff,detector_iti_coeff,true_tap_c0,detector_tap_c0,detector_tap_delta_c0,true_tap_c_down_prev,detector_tap_c_down_prev,detector_tap_delta_c_down_prev,true_tap_c_down_next,detector_tap_c_down_next,detector_tap_delta_c_down_next,true_tap_c_cross_up,detector_tap_c_cross_up,detector_tap_delta_c_cross_up,true_tap_c_cross_down,detector_tap_c_cross_down,detector_tap_delta_c_cross_down,sector_bits,sector_bytes,sector_count,sector_discarded_bits,sector_errors,sector_error_rate,FSR,inner_encoder,outer_bits_per_frame,inner_bits_per_track,blocks_per_track_pair,pad_bits,pad_bits_per_track_pair,tx_trellis_transition_violations,tx_trellis_transition_count,tx_trellis_transition_violation_rate,trellis_boundary_down_mtr,trellis_boundary_max_checker_run,demapped_bits_per_frame
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.25,16386560,2253,0.0001374907241056085,358,0.03779560810810811,318,3651.004163,highrate_k15_eqpilot_bcjr2_trueiti025_detiti_fine_500sector,0.0001462790915915916,0.0001462790915915916,2.9417845579954956e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.25,0.17,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.25,0.17,-0.07999999999999999,0.25,0.17,-0.07999999999999999,32768,4096.0,500,2560,249,0.498,0.498,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.25,16386560,1848,0.0001127753476019372,306,0.03230574324324324,318,3595.762484,highrate_k15_eqpilot_bcjr2_trueiti025_detiti_fine_500sector,0.0001240498310810811,0.0001240498310810811,2.4579022381756756e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.25,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.25,0.18,-0.07,0.25,0.18,-0.07,32768,4096.0,500,2560,219,0.438,0.438,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.25,16386560,1582,9.654253241680987e-05,271,0.028610641891891893,318,3541.828474,highrate_k15_eqpilot_bcjr2_trueiti025_detiti_fine_500sector,0.00010686467717717718,0.00010686467717717718,2.1609744510135135e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.25,0.19,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.25,0.19,-0.06,0.25,0.19,-0.06,32768,4096.0,500,2560,202,0.404,0.404,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.25,16386560,1501,9.159945711607561e-05,254,0.02681587837837838,318,3549.876719,highrate_k15_eqpilot_bcjr2_trueiti025_detiti_fine_500sector,9.929851726726726e-05,9.929851726726726e-05,2.0125105574324325e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.25,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.25,0.2,-0.04999999999999999,0.25,0.2,-0.04999999999999999,32768,4096.0,500,2560,189,0.378,0.378,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.25,16386560,1512,9.227073894703953e-05,255,0.026921452702702704,318,3577.288385,highrate_k15_eqpilot_bcjr2_trueiti025_detiti_fine_500sector,0.00010082347972972973,0.00010082347972972973,2.0125105574324325e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.25,0.21,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.25,0.21,-0.04000000000000001,0.25,0.21,-0.04000000000000001,32768,4096.0,500,2560,193,0.386,0.386,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.25,16386560,846,5.16276753632245e-05,141,0.01488597972972973,318,3412.555965,highrate_k15_eqpilot_bcjr2_trueiti025_detiti_fine_500sector,5.6775525525525526e-05,5.6775525525525526e-05,1.1052312077702703e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.25,0.17,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.25,0.17,-0.07999999999999999,0.25,0.17,-0.07999999999999999,32768,4096.0,500,2560,123,0.246,0.246,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.25,16386560,702,4.2839985939696924e-05,114,0.012035472972972973,318,3331.092103,highrate_k15_eqpilot_bcjr2_trueiti025_detiti_fine_500sector,4.5279654654654655e-05,4.5279654654654655e-05,8.79786036036036e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.25,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.25,0.18,-0.07,0.25,0.18,-0.07,32768,4096.0,500,2560,100,0.2,0.2,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.25,16386560,739,4.5097933916575536e-05,102,0.01076858108108108,318,3264.659372,highrate_k15_eqpilot_bcjr2_trueiti025_detiti_fine_500sector,4.064611486486486e-05,4.064611486486486e-05,7.918074324324325e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.25,0.19,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.25,0.19,-0.06,0.25,0.19,-0.06,32768,4096.0,500,2560,91,0.182,0.182,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.25,16386560,558,3.405229651616935e-05,90,0.00950168918918919,318,3235.59974,highrate_k15_eqpilot_bcjr2_trueiti025_detiti_fine_500sector,3.642314189189189e-05,3.642314189189189e-05,7.093274915540541e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.25,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.25,0.2,-0.04999999999999999,0.25,0.2,-0.04999999999999999,32768,4096.0,500,2560,82,0.164,0.164,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.25,16386560,566,3.45405014841431e-05,89,0.009396114864864864,318,3219.546855,highrate_k15_eqpilot_bcjr2_trueiti025_detiti_fine_500sector,3.7420232732732735e-05,3.7420232732732735e-05,7.258234797297298e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.25,0.21,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.25,0.21,-0.04000000000000001,0.25,0.21,-0.04000000000000001,32768,4096.0,500,2560,80,0.16,0.16,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
