family,rate,snr_db,iti_coeff,num_bits,bit_errors,BER,block_errors,block_error_rate,seed,runtime_sec,name,pre_ecc_ber,final_ldpc_input_ber,inner_channel_ber,outer_ldpc_rate,inner_rate,inner_code,inner_demapper,configured_inner_demapper,channel_detector,equalizer_iterations,channel_llr_clip,turbo_iterations,turbo_rounds,turbo_llr_clip,turbo_damping,demapper_chunk,n,k,num_frames,max_iters,method,scale,decoder,sigma,boundary,target_ber,hit_target,detector_tap_source,detector_taps_matched,true_iti_coeff,detector_iti_coeff,true_tap_c0,detector_tap_c0,detector_tap_delta_c0,true_tap_c_down_prev,detector_tap_c_down_prev,detector_tap_delta_c_down_prev,true_tap_c_down_next,detector_tap_c_down_next,detector_tap_delta_c_down_next,true_tap_c_cross_up,detector_tap_c_cross_up,detector_tap_delta_c_cross_up,true_tap_c_cross_down,detector_tap_c_cross_down,detector_tap_delta_c_cross_down,sector_bits,sector_bytes,sector_count,sector_discarded_bits,sector_errors,sector_error_rate,FSR,inner_encoder,outer_bits_per_frame,inner_bits_per_track,blocks_per_track_pair,pad_bits,pad_bits_per_track_pair,tx_trellis_transition_violations,tx_trellis_transition_count,tx_trellis_transition_violation_rate,trellis_boundary_down_mtr,trellis_boundary_max_checker_run,demapped_bits_per_frame
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,16386560,445,2.7156401343540072e-05,80,0.008445945945945946,432,3203.539156,highrate_k15_eqpilot_bcjr2_phase2_trueiti020_map_500sector,3.3314564564564565e-05,3.3314564564564565e-05,6.543408643018018e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.2,0.16,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.16,-0.04000000000000001,0.2,0.16,-0.04000000000000001,32768,4096.0,500,2560,75,0.15,0.15,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,16386560,362,2.2091274800812374e-05,65,0.006862331081081081,432,3144.963474,highrate_k15_eqpilot_bcjr2_phase2_trueiti020_map_500sector,2.7214714714714716e-05,2.7214714714714716e-05,5.058769707207207e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.2,0.17,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.17,-0.03,0.2,0.17,-0.03,32768,4096.0,500,2560,61,0.122,0.122,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,16386560,328,2.001640368692392e-05,59,0.006228885135135135,432,3108.475925,highrate_k15_eqpilot_bcjr2_phase2_trueiti020_map_500sector,2.4575356606606607e-05,2.4575356606606607e-05,4.6188766891891894e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.2,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.18,-0.020000000000000018,0.2,0.18,-0.020000000000000018,32768,4096.0,500,2560,56,0.112,0.112,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,16386560,309,1.885691688798625e-05,57,0.006017736486486487,432,3084.038223,highrate_k15_eqpilot_bcjr2_phase2_trueiti020_map_500sector,2.3812875375375375e-05,2.3812875375375375e-05,4.508903434684684e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.2,0.19,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.19,-0.010000000000000009,0.2,0.19,-0.010000000000000009,32768,4096.0,500,2560,54,0.108,0.108,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,16386560,300,1.830768629901578e-05,56,0.0059121621621621625,432,3071.466576,highrate_k15_eqpilot_bcjr2_phase2_trueiti020_map_500sector,2.2522522522522523e-05,2.2522522522522523e-05,4.288956925675676e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,True,0.2,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.2,0.0,0.2,0.2,0.0,32768,4096.0,500,2560,53,0.106,0.106,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.2,16386560,102,6.224613341665364e-06,16,0.0016891891891891893,432,2886.503169,highrate_k15_eqpilot_bcjr2_phase2_trueiti020_map_500sector,6.5690690690690695e-06,6.5690690690690695e-06,1.2646924268018018e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.2,0.16,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.16,-0.04000000000000001,0.2,0.16,-0.04000000000000001,32768,4096.0,500,2560,17,0.034,0.034,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.2,16386560,65,3.966665364786752e-06,10,0.0010557432432432433,432,2857.225583,highrate_k15_eqpilot_bcjr2_phase2_trueiti020_map_500sector,3.9883633633633636e-06,3.9883633633633636e-06,7.698127815315315e-07,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.2,0.17,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.17,-0.03,0.2,0.17,-0.03,32768,4096.0,500,2560,11,0.022,0.022,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.2,16386560,65,3.966665364786752e-06,10,0.0010557432432432433,432,2861.222296,highrate_k15_eqpilot_bcjr2_phase2_trueiti020_map_500sector,3.929710960960961e-06,3.929710960960961e-06,7.698127815315315e-07,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.2,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.18,-0.020000000000000018,0.2,0.18,-0.020000000000000018,32768,4096.0,500,2560,11,0.022,0.022,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.2,16386560,60,3.661537259803156e-06,9,0.000950168918918919,432,2849.433543,highrate_k15_eqpilot_bcjr2_phase2_trueiti020_map_500sector,3.929710960960961e-06,3.929710960960961e-06,7.698127815315315e-07,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.2,0.19,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.19,-0.010000000000000009,0.2,0.19,-0.010000000000000009,32768,4096.0,500,2560,10,0.02,0.02,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.2,16386560,72,4.393844711763787e-06,10,0.0010557432432432433,432,2861.502131,highrate_k15_eqpilot_bcjr2_phase2_trueiti020_map_500sector,4.809496996996997e-06,4.809496996996997e-06,8.247994087837838e-07,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,True,0.2,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.2,0.0,0.2,0.2,0.0,32768,4096.0,500,2560,11,0.022,0.022,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.2,16386560,9,5.492305889704734e-07,3,0.000316722972972973,432,2813.071201,highrate_k15_eqpilot_bcjr2_phase2_trueiti020_map_500sector,7.038288288288288e-07,7.038288288288288e-07,2.19946509009009e-07,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,ldpc_override,False,0.2,0.16,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.16,-0.04000000000000001,0.2,0.16,-0.04000000000000001,32768,4096.0,500,2560,3,0.006,0.006,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
