family,rate,snr_db,iti_coeff,num_bits,bit_errors,BER,block_errors,block_error_rate,seed,runtime_sec,name,pre_ecc_ber,final_ldpc_input_ber,inner_channel_ber,outer_ldpc_rate,inner_rate,inner_code,inner_demapper,configured_inner_demapper,channel_detector,equalizer_iterations,channel_llr_clip,turbo_iterations,turbo_rounds,turbo_llr_clip,turbo_damping,demapper_chunk,n,k,num_frames,max_iters,method,scale,decoder,sigma,boundary,target_ber,hit_target,detector_tap_source,detector_taps_matched,true_iti_coeff,detector_iti_coeff,true_tap_c0,detector_tap_c0,detector_tap_delta_c0,true_tap_c_down_prev,detector_tap_c_down_prev,detector_tap_delta_c_down_prev,true_tap_c_down_next,detector_tap_c_down_next,detector_tap_delta_c_down_next,true_tap_c_cross_up,detector_tap_c_cross_up,detector_tap_delta_c_cross_up,true_tap_c_cross_down,detector_tap_c_cross_down,detector_tap_delta_c_cross_down,sector_bits,sector_bytes,sector_count,sector_discarded_bits,sector_errors,sector_error_rate,FSR,inner_encoder,outer_bits_per_frame,inner_bits_per_track,blocks_per_track_pair,pad_bits,pad_bits_per_track_pair,tx_trellis_transition_violations,tx_trellis_transition_count,tx_trellis_transition_violation_rate,trellis_boundary_down_mtr,trellis_boundary_max_checker_run,demapped_bits_per_frame
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.3,3280080,937,0.00028566376429843175,144,0.0759493670886076,319,751.350956,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_pilot_100sector,0.00030678621659634316,0.00030678621659634316,6.125835091420534e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,ldpc_override,False,0.3,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.18,-0.12,0.3,0.18,-0.12,32768,4096.0,100,3280,72,0.72,0.72,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.3,3280080,880,0.0002682861393624546,135,0.07120253164556962,319,746.634289,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_pilot_100sector,0.00027953586497890293,0.00027953586497890293,5.576432841068917e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,ldpc_override,False,0.3,0.19,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.19,-0.10999999999999999,0.3,0.19,-0.10999999999999999,32768,4096.0,100,3280,72,0.72,0.72,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.3,3280080,847,0.00025822540913636254,132,0.06962025316455696,319,754.462429,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_pilot_100sector,0.00026635021097046413,0.00026635021097046413,5.329201828410689e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,ldpc_override,False,0.3,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.2,-0.09999999999999998,0.3,0.2,-0.09999999999999998,32768,4096.0,100,3280,73,0.73,0.73,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.3,3280080,831,0.00025334747932977245,128,0.06751054852320675,319,755.228978,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_pilot_100sector,0.0002642991092358181,0.0002642991092358181,5.384142053445851e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,ldpc_override,False,0.3,0.21,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.21,-0.09,0.3,0.21,-0.09,32768,4096.0,100,3280,72,0.72,0.72,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.3,3280080,878,0.0002676763981366308,134,0.07067510548523206,319,754.999166,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_pilot_100sector,0.0002774847632442569,0.0002774847632442569,5.7137834036568215e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,ldpc_override,False,0.3,0.22,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.22,-0.07999999999999999,0.3,0.22,-0.07999999999999999,32768,4096.0,100,3280,73,0.73,0.73,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.3,3280080,906,0.00027621277529816347,142,0.07489451476793249,319,748.209715,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_pilot_100sector,0.00029067041725269575,0.00029067041725269575,6.098364978902954e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,ldpc_override,False,0.3,0.24,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.24,-0.06,0.3,0.24,-0.06,32768,4096.0,100,3280,70,0.7,0.7,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.3,3280080,1131,0.0003448086632033365,175,0.09229957805907173,319,760.046018,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_pilot_100sector,0.00036978434130332865,0.00036978434130332865,7.691631504922645e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,ldpc_override,False,0.3,0.27,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.27,-0.02999999999999997,0.3,0.27,-0.02999999999999997,32768,4096.0,100,3280,80,0.8,0.8,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.3,3280080,1614,0.0004920611692397747,241,0.1271097046413502,319,758.40404,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_pilot_100sector,0.0005230309423347398,0.0005230309423347398,0.00010823224331926864,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,ldpc_override,True,0.3,0.3,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.3,0.0,0.3,0.3,0.0,32768,4096.0,100,3280,91,0.91,0.91,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.0,0.3,3280080,372,0.00011341186800321943,52,0.027426160337552744,319,698.348331,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_pilot_100sector,0.00010724331926863573,0.00010724331926863573,2.0602584388185653e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.1778279410038923,zero,0.01,True,ldpc_override,False,0.3,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.18,-0.12,0.3,0.18,-0.12,32768,4096.0,100,3280,37,0.37,0.37,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.0,0.3,3280080,364,0.00011097290309992439,51,0.02689873417721519,319,710.119867,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_pilot_100sector,0.00010577824660103141,0.00010577824660103141,2.0602584388185653e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.1778279410038923,zero,0.01,True,ldpc_override,False,0.3,0.19,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.19,-0.10999999999999999,0.3,0.19,-0.10999999999999999,32768,4096.0,100,3280,37,0.37,0.37,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
