family,rate,snr_db,iti_coeff,num_bits,bit_errors,BER,block_errors,block_error_rate,seed,runtime_sec,name,pre_ecc_ber,final_ldpc_input_ber,inner_channel_ber,outer_ldpc_rate,inner_rate,inner_code,inner_demapper,configured_inner_demapper,channel_detector,equalizer_iterations,channel_llr_clip,turbo_iterations,turbo_rounds,turbo_llr_clip,turbo_damping,demapper_chunk,n,k,num_frames,max_iters,method,scale,decoder,sigma,boundary,target_ber,hit_target,detector_tap_source,detector_taps_matched,true_iti_coeff,detector_iti_coeff,true_tap_c0,detector_tap_c0,detector_tap_delta_c0,true_tap_c_down_prev,detector_tap_c_down_prev,detector_tap_delta_c_down_prev,true_tap_c_down_next,detector_tap_c_down_next,detector_tap_delta_c_down_next,true_tap_c_cross_up,detector_tap_c_cross_up,detector_tap_delta_c_cross_up,true_tap_c_cross_down,detector_tap_c_cross_down,detector_tap_delta_c_cross_down,sector_bits,sector_bytes,sector_count,sector_discarded_bits,sector_errors,sector_error_rate,FSR,inner_encoder,outer_bits_per_frame,inner_bits_per_track,blocks_per_track_pair,pad_bits,pad_bits_per_track_pair,tx_trellis_transition_violations,tx_trellis_transition_count,tx_trellis_transition_violation_rate,trellis_boundary_down_mtr,trellis_boundary_max_checker_run,demapped_bits_per_frame
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.2,3280080,277,8.444915977659082e-05,51,0.02689873417721519,311,694.738917,highrate_k15_eqpilot_bcjr2_iti02_detiti_sweep_100sector,9.640178152836381e-05,9.640178152836381e-05,1.8130274261603375e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,ldpc_override,False,0.2,0.15,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.15,-0.05000000000000002,0.2,0.15,-0.05000000000000002,32768,4096.0,100,3280,39,0.39,0.39,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.2,3280080,182,5.548645154996219e-05,33,0.01740506329113924,311,652.299162,highrate_k15_eqpilot_bcjr2_iti02_detiti_sweep_100sector,6.329113924050633e-05,6.329113924050633e-05,1.1812148382559776e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,ldpc_override,False,0.2,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.18,-0.020000000000000018,0.2,0.18,-0.020000000000000018,32768,4096.0,100,3280,24,0.24,0.24,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.2,3280080,153,4.664520377551767e-05,28,0.014767932489451477,311,640.855375,highrate_k15_eqpilot_bcjr2_iti02_detiti_sweep_100sector,5.3621659634317865e-05,5.3621659634317865e-05,1.0163941631504922e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,ldpc_override,True,0.2,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.2,0.0,0.2,0.2,0.0,32768,4096.0,100,3280,22,0.22,0.22,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.2,3280080,202,6.15838638081998e-05,36,0.0189873417721519,311,659.484102,highrate_k15_eqpilot_bcjr2_iti02_detiti_sweep_100sector,7.149554617909049e-05,7.149554617909049e-05,1.2361550632911392e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,ldpc_override,False,0.2,0.22,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.22,0.01999999999999999,0.2,0.22,0.01999999999999999,32768,4096.0,100,3280,29,0.29,0.29,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.2,3280080,374,0.00011402160922904319,62,0.03270042194092827,311,689.775809,highrate_k15_eqpilot_bcjr2_iti02_detiti_sweep_100sector,0.00012746132208157524,0.00012746132208157524,2.4173699015471168e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,ldpc_override,False,0.2,0.25,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.25,0.04999999999999999,0.2,0.25,0.04999999999999999,32768,4096.0,100,3280,45,0.45,0.45,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,3280080,204,6.219360503402357e-05,20,0.010548523206751054,311,642.621069,highrate_k15_eqpilot_bcjr2_iti02_detiti_sweep_100sector,4.1901078293483354e-05,4.1901078293483354e-05,7.416930379746835e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.2,0.15,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.15,-0.05000000000000002,0.2,0.15,-0.05000000000000002,32768,4096.0,100,3280,20,0.2,0.2,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,3280080,161,4.908416867881271e-05,11,0.0058016877637130804,311,604.381961,highrate_k15_eqpilot_bcjr2_iti02_detiti_sweep_100sector,2.43202062822316e-05,2.43202062822316e-05,4.1205168776371305e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.2,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.18,-0.020000000000000018,0.2,0.18,-0.020000000000000018,32768,4096.0,100,3280,10,0.1,0.1,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,3280080,149,4.542572132387015e-05,9,0.004746835443037975,311,596.447004,highrate_k15_eqpilot_bcjr2_iti02_detiti_sweep_100sector,1.992498827941866e-05,1.992498827941866e-05,3.2964135021097047e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,True,0.2,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.2,0.0,0.2,0.2,0.0,32768,4096.0,100,3280,8,0.08,0.08,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,3280080,149,4.542572132387015e-05,9,0.004746835443037975,311,600.36204,highrate_k15_eqpilot_bcjr2_iti02_detiti_sweep_100sector,2.109704641350211e-05,2.109704641350211e-05,3.845815752461322e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.2,0.22,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.22,0.01999999999999999,0.2,0.22,0.01999999999999999,32768,4096.0,100,3280,8,0.08,0.08,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,3280080,257,7.835174751835322e-05,28,0.014767932489451477,311,647.604209,highrate_k15_eqpilot_bcjr2_iti02_detiti_sweep_100sector,5.391467416783873e-05,5.391467416783873e-05,1.0163941631504922e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,1896,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.2,0.25,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.25,0.04999999999999999,0.2,0.25,0.04999999999999999,32768,4096.0,100,3280,24,0.24,0.24,blockwise,1800,1920,240,0,0,0,226572,0.0,8,8,1800
