family,rate,snr_db,iti_coeff,num_bits,bit_errors,BER,block_errors,block_error_rate,seed,runtime_sec,name,pre_ecc_ber,final_ldpc_input_ber,inner_channel_ber,outer_ldpc_rate,inner_rate,inner_code,inner_demapper,configured_inner_demapper,channel_detector,equalizer_iterations,channel_llr_clip,turbo_iterations,turbo_rounds,turbo_llr_clip,turbo_damping,demapper_chunk,n,k,num_frames,max_iters,method,scale,decoder,sigma,boundary,target_ber,hit_target,detector_tap_source,detector_taps_matched,true_iti_coeff,detector_iti_coeff,true_tap_c0,detector_tap_c0,detector_tap_delta_c0,true_tap_c_down_prev,detector_tap_c_down_prev,detector_tap_delta_c_down_prev,true_tap_c_down_next,detector_tap_c_down_next,detector_tap_delta_c_down_next,true_tap_c_cross_up,detector_tap_c_cross_up,detector_tap_delta_c_cross_up,true_tap_c_cross_down,detector_tap_c_cross_down,detector_tap_delta_c_cross_down,sector_bits,sector_bytes,sector_count,sector_discarded_bits,sector_errors,sector_error_rate,FSR,inner_encoder,outer_bits_per_frame,inner_bits_per_track,blocks_per_track_pair,pad_bits,pad_bits_per_track_pair,tx_trellis_transition_violations,tx_trellis_transition_count,tx_trellis_transition_violation_rate,trellis_boundary_down_mtr,trellis_boundary_max_checker_run,demapped_bits_per_frame
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.2,16386560,1011,6.169690282768318e-05,170,0.017947635135135136,316,3356.312036,highrate_k15_eqpilot_bcjr2_trueiti020_detiti_focus_500sector,6.780217717717717e-05,6.780217717717717e-05,1.2866870777027028e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,ldpc_override,False,0.2,0.17,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.17,-0.03,0.2,0.17,-0.03,32768,4096.0,500,2560,141,0.282,0.282,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.2,16386560,913,5.5716391970004685e-05,155,0.01636402027027027,316,3334.557671,highrate_k15_eqpilot_bcjr2_trueiti020_detiti_focus_500sector,6.0881193693693695e-05,6.0881193693693695e-05,1.1932098113738739e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,ldpc_override,False,0.2,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.18,-0.020000000000000018,0.2,0.18,-0.020000000000000018,32768,4096.0,500,2560,135,0.27,0.27,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.2,16386560,838,5.1139470395250745e-05,144,0.015202702702702704,316,3336.320675,highrate_k15_eqpilot_bcjr2_trueiti020_detiti_focus_500sector,5.7479354354354355e-05,5.7479354354354355e-05,1.1437218468468469e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,ldpc_override,True,0.2,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.2,0.0,0.2,0.2,0.0,32768,4096.0,500,2560,127,0.254,0.254,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,12.5,0.2,16386560,869,5.303126464614904e-05,154,0.016258445945945946,316,3358.336692,highrate_k15_eqpilot_bcjr2_trueiti020_detiti_focus_500sector,6.006006006006006e-05,6.006006006006006e-05,1.2097057995495496e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.23713737056616552,zero,0.01,True,ldpc_override,False,0.2,0.21,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.21,0.009999999999999981,0.2,0.21,0.009999999999999981,32768,4096.0,500,2560,134,0.268,0.268,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,16386560,384,2.3433838462740197e-05,61,0.006440033783783784,316,3145.500817,highrate_k15_eqpilot_bcjr2_trueiti020_detiti_focus_500sector,2.2639827327327328e-05,2.2639827327327328e-05,4.343943552927928e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.2,0.17,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.17,-0.03,0.2,0.17,-0.03,32768,4096.0,500,2560,55,0.11,0.11,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,16386560,359,2.1908197937822214e-05,56,0.0059121621621621625,316,3101.723842,highrate_k15_eqpilot_bcjr2_trueiti020_detiti_focus_500sector,2.146677927927928e-05,2.146677927927928e-05,4.069010416666667e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.2,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.18,-0.020000000000000018,0.2,0.18,-0.020000000000000018,32768,4096.0,500,2560,50,0.1,0.1,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,16386560,332,2.0260506170910795e-05,50,0.005278716216216216,316,3065.406569,highrate_k15_eqpilot_bcjr2_trueiti020_detiti_focus_500sector,1.929664039039039e-05,1.929664039039039e-05,3.739090653153153e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,True,0.2,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.2,0.0,0.2,0.2,0.0,32768,4096.0,500,2560,45,0.09,0.09,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.0,0.2,16386560,338,2.062665989689111e-05,49,0.005173141891891892,316,3050.73137,highrate_k15_eqpilot_bcjr2_trueiti020_detiti_focus_500sector,1.9648554804804805e-05,1.9648554804804805e-05,3.90405053490991e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.22387211385683395,zero,0.01,True,ldpc_override,False,0.2,0.21,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.21,0.009999999999999981,0.2,0.21,0.009999999999999981,32768,4096.0,500,2560,46,0.092,0.092,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.2,16386560,91,5.5533315107014526e-06,18,0.001900337837837838,316,2919.051286,highrate_k15_eqpilot_bcjr2_trueiti020_detiti_focus_500sector,6.275807057057057e-06,6.275807057057057e-06,1.3196790540540541e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.2,0.17,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.17,-0.03,0.2,0.17,-0.03,32768,4096.0,500,2560,18,0.036,0.036,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,13.5,0.2,16386560,123,7.506151382596469e-06,20,0.0021114864864864866,316,2916.261905,highrate_k15_eqpilot_bcjr2_trueiti020_detiti_focus_500sector,7.448855105105105e-06,7.448855105105105e-06,1.4296523085585586e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.21134890398366465,zero,0.01,True,ldpc_override,False,0.2,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.2,0.18,-0.020000000000000018,0.2,0.18,-0.020000000000000018,32768,4096.0,500,2560,21,0.042,0.042,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
