family,rate,snr_db,iti_coeff,num_bits,bit_errors,BER,block_errors,block_error_rate,seed,runtime_sec,name,pre_ecc_ber,final_ldpc_input_ber,inner_channel_ber,outer_ldpc_rate,inner_rate,inner_code,inner_demapper,configured_inner_demapper,channel_detector,equalizer_iterations,channel_llr_clip,turbo_iterations,turbo_rounds,turbo_llr_clip,turbo_damping,demapper_chunk,n,k,num_frames,max_iters,method,scale,decoder,sigma,boundary,target_ber,hit_target,detector_tap_source,detector_taps_matched,true_iti_coeff,detector_iti_coeff,true_tap_c0,detector_tap_c0,detector_tap_delta_c0,true_tap_c_down_prev,detector_tap_c_down_prev,detector_tap_delta_c_down_prev,true_tap_c_down_next,detector_tap_c_down_next,detector_tap_delta_c_down_next,true_tap_c_cross_up,detector_tap_c_cross_up,detector_tap_delta_c_cross_up,true_tap_c_cross_down,detector_tap_c_cross_down,detector_tap_delta_c_cross_down,sector_bits,sector_bytes,sector_count,sector_discarded_bits,sector_errors,sector_error_rate,FSR,inner_encoder,outer_bits_per_frame,inner_bits_per_track,blocks_per_track_pair,pad_bits,pad_bits_per_track_pair,tx_trellis_transition_violations,tx_trellis_transition_count,tx_trellis_transition_violation_rate,trellis_boundary_down_mtr,trellis_boundary_max_checker_run,demapped_bits_per_frame
ldpc+mtr2d_8x2,0.9010416666666667,15.0,0.3,16386560,1192,7.274254022808936e-05,202,0.021326013513513514,320,3440.918563,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_compare_500sector,7.660003753753754e-05,7.660003753753754e-05,1.5561215512387388e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.1778279410038923,zero,0.01,True,ldpc_override,False,0.3,0.19,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.19,-0.10999999999999999,0.3,0.19,-0.10999999999999999,32768,4096.0,500,2560,152,0.304,0.304,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.0,0.3,16386560,1284,7.835689735978753e-05,206,0.02174831081081081,320,3423.29925,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_compare_500sector,7.982591966966967e-05,7.982591966966967e-05,1.6056095157657656e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.1778279410038923,zero,0.01,True,ldpc_override,False,0.3,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.2,-0.09999999999999998,0.3,0.2,-0.09999999999999998,32768,4096.0,500,2560,158,0.316,0.316,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.0,0.3,16386560,1329,8.11030503046399e-05,212,0.022381756756756757,320,3437.37002,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_compare_500sector,8.357967342342342e-05,8.357967342342342e-05,1.677092131193694e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.1778279410038923,zero,0.01,True,ldpc_override,False,0.3,0.21,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.21,-0.09,0.3,0.21,-0.09,32768,4096.0,500,2560,164,0.328,0.328,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.0,0.3,16386560,1419,8.659535619434463e-05,227,0.02396537162162162,320,3452.075125,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_compare_500sector,8.944491366366367e-05,8.944491366366367e-05,1.8145586993243244e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.1778279410038923,zero,0.01,True,ldpc_override,False,0.3,0.22,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.22,-0.07999999999999999,0.3,0.22,-0.07999999999999999,32768,4096.0,500,2560,170,0.34,0.34,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.0,0.3,16386560,2832,0.00017282455866270895,450,0.04750844594594594,320,3606.397932,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_compare_500sector,0.00018293684309309309,0.00018293684309309309,3.601624085022522e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.1778279410038923,zero,0.01,True,ldpc_override,True,0.3,0.3,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.3,0.0,0.3,0.3,0.0,32768,4096.0,500,2560,293,0.586,0.586,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.5,0.3,16386560,484,2.9536400562412124e-05,77,0.008129222972972973,320,3154.04348,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_compare_500sector,3.4018393393393394e-05,3.4018393393393394e-05,6.543408643018018e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.16788040181225602,zero,0.01,True,ldpc_override,False,0.3,0.19,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.19,-0.10999999999999999,0.3,0.19,-0.10999999999999999,32768,4096.0,500,2560,75,0.15,0.15,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.5,0.3,16386560,497,3.0329733635369472e-05,77,0.008129222972972973,320,3154.158251,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_compare_500sector,3.4253003003003e-05,3.4253003003003e-05,6.543408643018018e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.16788040181225602,zero,0.01,True,ldpc_override,False,0.3,0.2,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.2,-0.09999999999999998,0.3,0.2,-0.09999999999999998,32768,4096.0,500,2560,73,0.146,0.146,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.5,0.3,16386560,542,3.307588658022184e-05,86,0.009079391891891891,320,3154.302312,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_compare_500sector,3.783079954954955e-05,3.783079954954955e-05,7.093274915540541e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.16788040181225602,zero,0.01,True,ldpc_override,False,0.3,0.21,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.21,-0.09,0.3,0.21,-0.09,32768,4096.0,500,2560,79,0.158,0.158,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.5,0.3,16386560,634,3.869024371192001e-05,101,0.010663006756756757,320,3215.122235,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_compare_500sector,4.299221096096096e-05,4.299221096096096e-05,7.973060951576576e-06,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.16788040181225602,zero,0.01,True,ldpc_override,False,0.3,0.22,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.22,-0.07999999999999999,0.3,0.22,-0.07999999999999999,32768,4096.0,500,2560,95,0.19,0.19,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.5,0.3,16386560,1524,9.300304639900015e-05,230,0.024282094594594593,320,3481.323184,highrate_k15_eqpilot_bcjr2_trueiti030_detiti_compare_500sector,0.0001000609984984985,0.0001000609984984985,1.94652660472973e-05,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.16788040181225602,zero,0.01,True,ldpc_override,True,0.3,0.3,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.3,0.3,0.0,0.3,0.3,0.0,32768,4096.0,500,2560,188,0.376,0.376,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
