family,rate,snr_db,iti_coeff,num_bits,bit_errors,BER,block_errors,block_error_rate,seed,runtime_sec,name,pre_ecc_ber,final_ldpc_input_ber,inner_channel_ber,outer_ldpc_rate,inner_rate,inner_code,inner_demapper,configured_inner_demapper,channel_detector,equalizer_iterations,channel_llr_clip,turbo_iterations,turbo_rounds,turbo_llr_clip,turbo_damping,demapper_chunk,n,k,num_frames,max_iters,method,scale,decoder,sigma,boundary,target_ber,hit_target,detector_tap_source,detector_taps_matched,true_iti_coeff,detector_iti_coeff,true_tap_c0,detector_tap_c0,detector_tap_delta_c0,true_tap_c_down_prev,detector_tap_c_down_prev,detector_tap_delta_c_down_prev,true_tap_c_down_next,detector_tap_c_down_next,detector_tap_delta_c_down_next,true_tap_c_cross_up,detector_tap_c_cross_up,detector_tap_delta_c_cross_up,true_tap_c_cross_down,detector_tap_c_cross_down,detector_tap_delta_c_cross_down,sector_bits,sector_bytes,sector_count,sector_discarded_bits,sector_errors,sector_error_rate,FSR,inner_encoder,outer_bits_per_frame,inner_bits_per_track,blocks_per_track_pair,pad_bits,pad_bits_per_track_pair,tx_trellis_transition_violations,tx_trellis_transition_count,tx_trellis_transition_violation_rate,trellis_boundary_down_mtr,trellis_boundary_max_checker_run,demapped_bits_per_frame
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.15,16386560,13,7.933330729573504e-07,2,0.00021114864864864866,431,2826.479734,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,7.624812312312312e-07,7.624812312312312e-07,1.099732545045045e-07,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,ldpc_override,False,0.15,0.16,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.16,0.010000000000000009,0.15,0.16,0.010000000000000009,32768,4096.0,500,2560,2,0.004,0.004,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.0,0.15,16386560,15,9.15384314950789e-07,3,0.000316722972972973,431,2828.161984,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,9.384384384384384e-07,9.384384384384384e-07,1.6495988175675677e-07,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.19952623149688797,zero,0.01,True,ldpc_override,False,0.15,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.18,0.03,0.15,0.18,0.03,32768,4096.0,500,2560,3,0.006,0.006,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.5,0.15,16386560,0,0.0,0,0.0,431,2815.825061,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.18836490894898006,zero,0.01,True,ldpc_override,False,0.15,0.14,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.14,-0.009999999999999981,0.15,0.14,-0.009999999999999981,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.5,0.15,16386560,0,0.0,0,0.0,431,2813.69941,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,5.498662725225225e-08,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.18836490894898006,zero,0.01,True,ldpc_override,True,0.15,0.15,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.5,0.15,16386560,0,0.0,0,0.0,431,2808.206287,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,5.498662725225225e-08,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.18836490894898006,zero,0.01,True,ldpc_override,False,0.15,0.16,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.16,0.010000000000000009,0.15,0.16,0.010000000000000009,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,14.5,0.15,16386560,8,4.882049679737541e-07,1,0.00010557432432432433,431,2820.000743,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,5.278716216216216e-07,5.278716216216216e-07,1.099732545045045e-07,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.18836490894898006,zero,0.01,True,ldpc_override,False,0.15,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.18,0.03,0.15,0.18,0.03,32768,4096.0,500,2560,1,0.002,0.002,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.0,0.15,16386560,0,0.0,0,0.0,431,2816.076055,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.1778279410038923,zero,0.01,True,ldpc_override,False,0.15,0.14,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.14,-0.009999999999999981,0.15,0.14,-0.009999999999999981,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.0,0.15,16386560,0,0.0,0,0.0,431,2806.858654,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.1778279410038923,zero,0.01,True,ldpc_override,True,0.15,0.15,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.0,0.15,16386560,0,0.0,0,0.0,431,2830.302788,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.1778279410038923,zero,0.01,True,ldpc_override,False,0.15,0.16,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.16,0.010000000000000009,0.15,0.16,0.010000000000000009,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.0,0.15,16386560,0,0.0,0,0.0,431,2810.361448,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.1778279410038923,zero,0.01,True,ldpc_override,False,0.15,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.18,0.03,0.15,0.18,0.03,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.5,0.15,16386560,0,0.0,0,0.0,431,2811.385365,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.16788040181225602,zero,0.01,True,ldpc_override,False,0.15,0.14,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.14,-0.009999999999999981,0.15,0.14,-0.009999999999999981,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.5,0.15,16386560,0,0.0,0,0.0,431,2807.600232,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.16788040181225602,zero,0.01,True,ldpc_override,True,0.15,0.15,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.5,0.15,16386560,0,0.0,0,0.0,431,2812.960263,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.16788040181225602,zero,0.01,True,ldpc_override,False,0.15,0.16,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.16,0.010000000000000009,0.15,0.16,0.010000000000000009,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,15.5,0.15,16386560,0,0.0,0,0.0,431,2814.51225,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.16788040181225602,zero,0.01,True,ldpc_override,False,0.15,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.18,0.03,0.15,0.18,0.03,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,16.0,0.15,16386560,0,0.0,0,0.0,431,2814.932722,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.15848931924611134,zero,0.01,True,ldpc_override,False,0.15,0.14,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.14,-0.009999999999999981,0.15,0.14,-0.009999999999999981,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,16.0,0.15,16386560,0,0.0,0,0.0,431,2811.981787,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.15848931924611134,zero,0.01,True,ldpc_override,True,0.15,0.15,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.15,0.0,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,16.0,0.15,16386560,0,0.0,0,0.0,431,2810.203667,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.15848931924611134,zero,0.01,True,ldpc_override,False,0.15,0.16,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.16,0.010000000000000009,0.15,0.16,0.010000000000000009,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
ldpc+mtr2d_8x2,0.9010416666666667,16.0,0.15,16386560,0,0.0,0,0.0,431,2814.17943,highrate_k15_eqpilot_bcjr2_phase2_trueiti015_map_500sector,0.0,0.0,0.0,0.9611111111111111,0.9375,mtr2d_2x8_K15_m3_c1,hard_codebook,hard_codebook,bcjr_2d_equalized,2,30.0,0,1,30.0,0.0,64,1800,1730,9472,30,minsum,0.75,ldpc,0.15848931924611134,zero,0.01,True,ldpc_override,False,0.15,0.18,1.0,1.0,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.15,0.18,0.03,0.15,0.18,0.03,32768,4096.0,500,2560,0,0.0,0.0,blockwise,1800,1920,240,0,0,0,1131904,0.0,8,8,1800
